6.283185307179586380e+04,6.911503837897544145e+04,7.539822368615503365e+04,8.168140899333462585e+04,8.796459430051420350e+04,9.424777960769379570e+04,1.005309649148733733e+05,1.068141502220529655e+05,1.130973355292325577e+05,1.193805208364121354e+05,1.256637061435917276e+05,1.319468914507713052e+05,1.382300767579508829e+05,1.445132620651304896e+05,1.507964473723100673e+05,1.570796326794896449e+05,1.602212253330794629e+05,1.633628179866692517e+05,1.665044106402590405e+05,1.696460032938488293e+05,1.727875959474386182e+05,1.759291886010284070e+05,1.822123739082080137e+05,1.884955592153875914e+05,1.947787445225671690e+05,2.010619298297467467e+05,2.073451151369263534e+05,2.136283004441059311e+05,2.199114857512855087e+05,2.261946710584651155e+05,2.324778563656446931e+05,2.387610416728242708e+05,2.450442269800038775e+05,2.513274122871834552e+05
1.149999999999999911e+00,1.149999999999999911e+00,1.175000000000000044e+00,1.225000000000000089e+00,1.300000000000000044e+00,1.324999999999999956e+00,1.350000000000000089e+00,1.425000000000000044e+00,1.475000000000000089e+00,1.524999999999999911e+00,1.600000000000000089e+00,1.699999999999999956e+00,1.750000000000000000e+00,1.824999999999999956e+00,1.899999999999999911e+00,1.925000000000000044e+00,1.925000000000000044e+00,1.949999999999999956e+00,1.925000000000000044e+00,1.925000000000000044e+00,1.899999999999999911e+00,1.850000000000000089e+00,1.774999999999999911e+00,1.675000000000000044e+00,1.550000000000000044e+00,1.449999999999999956e+00,1.324999999999999956e+00,1.225000000000000089e+00,1.125000000000000000e+00,1.050000000000000044e+00,9.499999999999999556e-01,8.750000000000000000e-01,8.249999999999999556e-01,7.500000000000000000e-01
5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02
2.191410589975323064e-01,2.191410589975323064e-01,3.024630405794276888e-01,2.897517014360474485e-01,3.534683865774695399e-01,3.869422381883861339e-01,3.994252398805946958e-01,4.346055256073671491e-01,5.334123317888459503e-01,5.912232434816259152e-01,5.786270508990997152e-01,7.037205080832235060e-01,7.753974966107531896e-01,8.743446928991769340e-01,9.540929309757484322e-01,1.082464856073622528e+00,1.082464856073622528e+00,1.170774853200378551e+00,1.208442206096019156e+00,1.290736709544423544e+00,1.408396502625648639e+00,1.570796326794896558e+00,1.738830216279861229e+00,1.871177144269963621e+00,1.975155163216270715e+00,2.067180491924022867e+00,2.127395644805119446e+00,2.186570509938879692e+00,2.250470145703140190e+00,2.345989700105257647e+00,2.423572744191304640e+00,2.386008071947325782e+00,2.490494068618675172e+00,2.498091544796508856e+00
2.279196568975569437e-02,2.279196568975569437e-02,2.325614866365373345e-02,2.214805523278871521e-02,2.169132659029135782e-02,2.177662582441330236e-02,2.156722698818962225e-02,2.098656615687934102e-02,2.208211222337446919e-02,2.260491394552496119e-02,2.127159517470560146e-02,2.297356400885749647e-02,2.441799531898880896e-02,2.691356974517535375e-02,2.936096887816857723e-02,3.693107828758300515e-02,3.693107828758300515e-02,4.593446232324088080e-02,5.015876047177020292e-02,6.516401254682487043e-02,1.143324228671686177e-01,inf,1.182625207937717249e-01,6.975881135006596623e-02,5.568840863441365530e-02,4.820753902147419806e-02,4.685106009641159391e-02,4.561124612976378417e-02,4.479032082388084007e-02,4.180814981290768839e-02,4.182680559616253763e-02,4.759556248224205283e-02,4.454754734205217809e-02,4.859126579037750804e-02
