6.283185307179586380e+04,6.911503837897544145e+04,7.539822368615503365e+04,8.168140899333462585e+04,8.796459430051420350e+04,9.424777960769379570e+04,1.005309649148733733e+05,1.068141502220529655e+05,1.130973355292325577e+05,1.193805208364121354e+05,1.256637061435917276e+05,1.319468914507713052e+05,1.382300767579508829e+05,1.445132620651304896e+05,1.507964473723100673e+05,1.539380400258998561e+05,1.570796326794896449e+05,1.602212253330794629e+05,1.633628179866692517e+05,1.665044106402590405e+05,1.696460032938488293e+05,1.727875959474386182e+05,1.759291886010284070e+05,1.790707812546181958e+05,1.822123739082080137e+05,1.884955592153875914e+05,1.947787445225671690e+05,2.010619298297467467e+05,2.073451151369263534e+05,2.136283004441059311e+05,2.199114857512855087e+05,2.261946710584651155e+05,2.324778563656446931e+05,2.387610416728242708e+05,2.450442269800038775e+05,2.513274122871834552e+05
1.149999999999999911e+00,1.199999999999999956e+00,1.250000000000000000e+00,1.274999999999999911e+00,1.324999999999999956e+00,1.399999999999999911e+00,1.475000000000000089e+00,1.550000000000000044e+00,1.649999999999999911e+00,1.774999999999999911e+00,1.899999999999999911e+00,2.100000000000000089e+00,2.299999999999999822e+00,2.500000000000000000e+00,2.750000000000000000e+00,2.850000000000000089e+00,3.000000000000000000e+00,3.100000000000000089e+00,3.149999999999999911e+00,3.200000000000000178e+00,3.200000000000000178e+00,3.149999999999999911e+00,3.149999999999999911e+00,2.950000000000000178e+00,2.850000000000000089e+00,2.549999999999999822e+00,2.200000000000000178e+00,2.000000000000000000e+00,1.699999999999999956e+00,1.524999999999999911e+00,1.375000000000000000e+00,1.199999999999999956e+00,1.100000000000000089e+00,1.000000000000000000e+00,9.250000000000000444e-01,8.249999999999999556e-01
5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02
6.526371162589326980e-02,1.253278311680653956e-01,1.606906529519105953e-01,1.575132662068303435e-01,1.674480792196893220e-01,1.977141937563169916e-01,2.048188814985203443e-01,2.610183235787656986e-01,3.078708683980532768e-01,3.448209465427836129e-01,4.057814168542401845e-01,4.963173621254665657e-01,5.745752096901450834e-01,6.944982656265560328e-01,8.143399421265253846e-01,8.818712919687485829e-01,9.556112766638560352e-01,1.025239925008640141e+00,1.169703611017885114e+00,1.215375125104673160e+00,1.320140664458765878e+00,1.570796326794896558e+00,1.749207013889979789e+00,1.755172296446810609e+00,1.896679284015934996e+00,2.060753653048624567e+00,2.221835384281317438e+00,2.366195156979040259e+00,2.437872145506569499e+00,2.469083422571368480e+00,2.564661308353336278e+00,2.617993877991494411e+00,2.644044129918039499e+00,2.674827314542496559e+00,2.753548857218659940e+00,2.769424119629467107e+00
2.183179113128967327e-02,2.116143750764042097e-02,2.051872467765413280e-02,2.009639678883362243e-02,1.904026901105458289e-02,1.855996675807508947e-02,1.766541687302205718e-02,1.724145931498189538e-02,1.661302987161968753e-02,1.579730967106982714e-02,3.079234180432347326e-02,2.998970216237176190e-02,2.947527490985068013e-02,3.090329351599115787e-02,3.275561416815643556e-02,3.486319312130494591e-02,3.728644440209466504e-02,4.089280460150376828e-02,5.526149193662732023e-02,6.154768427419612942e-02,8.770614181177925628e-02,inf,1.254912242632728603e-01,1.296408242881554596e-01,7.548654843492244582e-02,5.556756886644431681e-02,4.792087849967326119e-02,4.273149180823041654e-02,4.594712801771499294e-02,2.469015478695264429e-02,2.471028041507301529e-02,2.689571768199595578e-02,2.865769907931607283e-02,3.069850353229383946e-02,3.121809808592631089e-02,3.461399241427871171e-02
